,Descriptions,Amount,Category,date,customer_id,type,month,fraud_type,is_scammed,is_scam_transaction
7953,Online Shopping - Amazon,79.99,Online Shopping,2024-04-24,18371,spending,April,none,0,
7954,Transfer to Investment Account,500.0,Transfers,2024-04-25,18371,spending,April,none,0,
7955,Ralphs,40.0,Groceries,2024-04-26,18371,spending,April,none,0,
7956,H&M - Accessories,15.0,Shopping,2024-04-26,18371,spending,April,none,0,
7957,Boohoo - Trendy Fashion,35.0,Shopping,2024-04-26,18371,spending,April,none,0,
7958,Transfer to Investment Account,500.0,Transfers,2024-04-27,18371,spending,April,none,0,
7959,Transfer to Savings Account - Rainy Day Fund,300.0,Transfers,2024-04-29,18371,spending,April,none,0,
7960,ATM Withdrawal - XYZ Bank ATM,70.0,Cash Withdrawal,2024-04-29,18371,spending,April,none,0,
7961,Rent Payment - Apt #203,1200.0,Housing,2024-05-01,18371,spending,May,none,0,
7962,Paycheck Deposit - Your Employer,9636.901218644667,Income,2024-05-01,18371,income,May,none,0,
7963,Phone Bill Payment - Mobile Co.,65.0,Utilities,2024-05-01,18371,spending,May,none,0,
7964,Phone Bill Payment - Wireless Provider,65.0,Utilities,2024-05-02,18371,spending,May,none,0,
7965,ATM Withdrawal - XYZ Bank ATM,70.0,Cash Withdrawal,2024-05-02,18371,spending,May,none,0,
7966,Home Improvement - Paint and Supplies,110.75,Home Improvement,2024-05-02,18371,spending,May,none,0,
7967,ATM Withdrawal - MNO Bank ATM,80.0,Cash Withdrawal,2024-05-02,18371,spending,May,none,0,
7968,Utilities Payment - Gas and Electric,95.0,Utilities,2024-05-03,18371,spending,May,none,0,
7969,ATM Withdrawal - STU Bank ATM,100.0,Cash Withdrawal,2024-05-03,18371,spending,May,none,0,
7970,Mobile Phone Bill - Service Provider,50.0,Utilities,2024-05-04,18371,spending,May,none,0,
7971,ShopRite,50.0,Groceries,2024-05-05,18371,spending,May,none,0,
7972,Online Retailer - Clothing Purchase,70.99,Online Shopping,2024-05-05,18371,spending,May,none,0,
7973,Coles,55.0,Groceries,2024-05-05,18371,spending,May,none,0,
7974,Transfer from Checking to Savings,200.0,Transfers,2024-05-05,18371,spending,May,none,0,
7975,ATM Withdrawal - DEF Bank ATM,90.0,Cash Withdrawal,2024-05-07,18371,spending,May,none,0,
7976,Puma - Budget Sportswear,40.0,Shopping,2024-05-08,18371,spending,May,none,0,
7977,Coffee Shop - Morning Brew,5.25,Dining Out,2024-05-08,18371,spending,May,none,0,
7978,Fuel Purchase - Gas Station,45.6,Transportation,2024-05-08,18371,spending,May,none,0,
7979,ATM Withdrawal - PQR Bank ATM,70.0,Cash Withdrawal,2024-05-08,18371,spending,May,none,0,
7980,Transfer to Emergency Fund,150.0,Transfers,2024-05-10,18371,spending,May,none,0,
7981,Transfer from Checking to Savings,150.0,Transfers,2024-05-10,18371,spending,May,none,0,
7982,Online Retailer - Electronics Purchase,299.99,Online Shopping,2024-05-11,18371,spending,May,none,0,
7983,Fast Food - Lunch Combo,10.5,Dining Out,2024-05-12,18371,spending,May,none,0,
7984,ATM Withdrawal - ABC Bank ATM,60.0,Cash Withdrawal,2024-05-12,18371,spending,May,none,0,
7985,Ralphs,40.0,Groceries,2024-05-12,18371,spending,May,none,0,
7986,ATM Withdrawal - DEF Bank ATM,80.0,Cash Withdrawal,2024-05-12,18371,spending,May,none,0,
7987,ATM Withdrawal - MNO Bank ATM,80.0,Cash Withdrawal,2024-05-12,18371,spending,May,none,0,
7988,Fuel Purchase - Gas Station,40.75,Transportation,2024-05-13,18371,spending,May,none,0,
7989,Publix Super Markets,55.0,Groceries,2024-05-13,18371,spending,May,none,0,
7990,Food Lion,45.0,Groceries,2024-05-13,18371,spending,May,none,0,
7991,ATM Withdrawal - XYZ Bank Branch,100.0,Cash Withdrawal,2024-05-14,18371,spending,May,none,0,
7992,Whole Foods Market - Grocery Shopping,50.75,Groceries,2024-05-14,18371,spending,May,none,0,
7993,Transfer to Vacation Fund,400.0,Transfers,2024-05-15,18371,spending,May,none,0,
7994,Morrisons,45.0,Groceries,2024-05-15,18371,spending,May,none,0,
7995,Festival Foods,40.0,Groceries,2024-05-15,18371,spending,May,none,0,
7996,ATM Withdrawal - PQR Bank ATM,80.0,Cash Withdrawal,2024-05-16,18371,spending,May,none,0,
7997,Hematology Clinic - Blood Disorder Consultation,160.0,Healthcare,2024-05-18,18371,spending,May,none,0,
7998,Online Retailer - Electronics Purchase,199.99,Online Shopping,2024-05-18,18371,spending,May,none,0,
7999,Gas Station - Fuel Purchase,45.6,Transportation,2024-05-19,18371,spending,May,none,0,
8000,Eye Surgery Center - LASIK Surgery,200.0,Healthcare,2024-05-19,18371,spending,May,none,0,
8001,Fast Food - Dinner Combo,15.25,Dining Out,2024-05-19,18371,spending,May,none,0,
8002,PacSun - Casual Wear,35.0,Shopping,2024-05-19,18371,spending,May,none,0,
8003,Meijer,50.0,Groceries,2024-05-20,18371,spending,May,none,0,
8004,Credit Card Payment - Visa **** 4567,95.75,Credit Card Payment,2024-05-21,18371,spending,May,none,0,
8005,Fast Food - Lunch on the Go,15.2,Dining Out,2024-05-22,18371,spending,May,none,0,
8006,Home Health Aide - In-Home Care,140.0,Healthcare,2024-05-23,18371,spending,May,none,0,
8007,Transfer from Savings to Checking,500.0,Transfers,2024-05-27,18371,spending,May,none,0,
8008,Transfer to Vacation Fund,350.0,Transfers,2024-05-27,18371,spending,May,none,0,
8009,Transfer from Savings to Checking,300.0,Transfers,2024-05-27,18371,spending,May,none,0,
8010,Transfer to Emergency Fund,200.0,Transfers,2024-05-27,18371,spending,May,none,0,
8011,ATM Withdrawal - JKL Bank ATM,90.0,Cash Withdrawal,2024-05-27,18371,spending,May,none,0,
8012,Chase Credit Card Payment - Visa **** 1234,350.25,Credit Card Payment,2024-05-27,18371,spending,May,none,0,
8013,Credit Card Payment - Mastercard **** 5678,135.0,Credit Card Payment,2024-05-27,18371,spending,May,none,0,
8014,Transfer from Savings to Checking,250.0,Transfers,2024-05-28,18371,spending,May,none,0,
8015,Online Retailer - Outdoor Gear,179.99,Online Shopping,2024-05-28,18371,spending,May,none,0,
8016,ATM Withdrawal - ABC Bank ATM,60.0,Cash Withdrawal,2024-05-29,18371,spending,May,none,0,
8017,Charitable Donation - Charity Name,30.0,Charity,2024-05-29,18371,spending,May,none,0,
8018,Monthly Service Fee - Bank Account,10.0,Bank Fees,2024-05-29,18371,spending,May,none,0,
8019,Credit Card Payment - Discover **** 9012,120.5,Credit Card Payment,2024-05-29,18371,spending,May,none,0,
8020,Transfer to Investment Account,400.0,Transfers,2024-05-29,18371,spending,May,none,0,
8021,Asda,50.0,Groceries,2024-05-30,18371,spending,May,none,0,
8022,Aldo - Affordable Footwear,35.0,Shopping,2024-05-30,18371,spending,May,none,0,
8023,Online Retailer - Tech Gadgets,249.99,Online Shopping,2024-05-31,18371,spending,May,none,0,
8024,Rent Payment - Apt #203,1200.0,Housing,2024-06-01,18371,spending,June,none,0,
8025,Phone Bill Payment - Mobile Co.,65.0,Utilities,2024-06-01,18371,spending,June,none,0,
8026,Paycheck Deposit - Your Employer,9636.901218644667,Income,2024-06-01,18371,income,June,none,0,
8027,Phone Bill Payment - Wireless Provider,65.0,Utilities,2024-06-02,18371,spending,June,none,0,
8028,Utilities Payment - Gas and Electric,95.0,Utilities,2024-06-03,18371,spending,June,none,0,
8029,Mobile Phone Bill - Service Provider,50.0,Utilities,2024-06-04,18371,spending,June,none,0,
8030,Charlotte Russe - Affordable Apparel,30.0,Shopping,2024-06-05,18371,spending,June,none,0,
8031,Coffee Shop - Cappuccino,5.25,Dining Out,2024-06-05,18371,spending,June,none,0,
8032,Coffee Shop - Morning Brew,5.25,Dining Out,2024-06-05,18371,spending,June,none,0,
8033,Restaurant Lunch - Business Meeting,75.0,Dining Out,2024-06-06,18371,spending,June,none,0,
8034,ATM Withdrawal - ABC Bank ATM,60.0,Cash Withdrawal,2024-06-06,18371,spending,June,none,0,
8035,ATM Withdrawal - STU Bank ATM,100.0,Cash Withdrawal,2024-06-08,18371,spending,June,none,0,
8036,Credit Card Payment - Visa **** 7890,75.25,Credit Card Payment,2024-06-09,18371,spending,June,none,0,
8037,ATM Withdrawal - MNO Bank ATM,80.0,Cash Withdrawal,2024-06-12,18371,spending,June,none,0,
8038,Transfer from Savings to Checking,500.0,Transfers,2024-06-12,18371,spending,June,none,0,
8039,Amazon Prime Membership Renewal,12.99,Online Shopping,2024-06-12,18371,spending,June,none,0,
8040,ATM Withdrawal - DEF Bank ATM,90.0,Cash Withdrawal,2024-06-12,18371,spending,June,none,0,
8041,ATM Withdrawal - XYZ Bank Branch,100.0,Cash Withdrawal,2024-06-12,18371,spending,June,none,0,
8042,Grocery Store - Fresh Produce,38.45,Groceries,2024-06-12,18371,spending,June,none,0,
8043,Grocery Shopping - Neighborhood Store,44.75,Groceries,2024-06-12,18371,spending,June,none,0,
8044,Transfer to Savings Account - Rainy Day Fund,300.0,Transfers,2024-06-12,18371,spending,June,none,0,
8045,Home Care Supplies - Medical Equipment,110.0,Healthcare,2024-06-13,18371,spending,June,none,0,
8046,Transfer to Emergency Fund,200.0,Transfers,2024-06-13,18371,spending,June,none,0,
8047,Online Retailer - Home Decor,89.99,Online Shopping,2024-06-13,18371,spending,June,none,0,
8048,Neurology Clinic - Neurological Assessment,170.0,Healthcare,2024-06-13,18371,spending,June,none,0,
8049,ATM Withdrawal - JKL Bank ATM,90.0,Cash Withdrawal,2024-06-14,18371,spending,June,none,0,
8050,Restaurant Dinner - Date Night,90.0,Dining Out,2024-06-14,18371,spending,June,none,0,
8051,Smart & Final,35.0,Groceries,2024-06-15,18371,spending,June,none,0,
8052,Transfer from Savings to Checking,175.0,Transfers,2024-06-16,18371,spending,June,none,0,
8053,Walmart Grocery,60.0,Groceries,2024-06-16,18371,spending,June,none,0,
8054,Restaurant - Dinner with Friends,100.0,Dining Out,2024-06-17,18371,spending,June,none,0,
8055,Electronics Store - Gadget Purchase,250.5,Electronics,2024-06-17,18371,spending,June,none,0,
8056,Credit Card Payment - American Express **** 3456,200.0,Credit Card Payment,2024-06-17,18371,spending,June,none,0,
8057,Online Shopping - Tech Accessories,59.99,Online Shopping,2024-06-17,18371,spending,June,none,0,
8058,ATM Withdrawal - XYZ Bank Branch,100.0,Cash Withdrawal,2024-06-17,18371,spending,June,none,0,
8059,Credit Card Payment - Mastercard **** 5678,135.0,Credit Card Payment,2024-06-17,18371,spending,June,none,0,
8060,Gas Station - Fuel Purchase,45.6,Transportation,2024-06-17,18371,spending,June,none,0,
8061,Gas Station - Fuel Purchase,43.6,Transportation,2024-06-17,18371,spending,June,none,0,
8062,Tesco,55.0,Groceries,2024-06-17,18371,spending,June,none,0,
8063,Transfer from Checking to Savings,200.0,Transfers,2024-06-20,18371,spending,June,none,0,
8064,Charitable Donation - Local Animal Shelter,30.0,Charity,2024-06-23,18371,spending,June,none,0,
8065,Whole Foods Market,70.0,Groceries,2024-06-24,18371,spending,June,none,0,
8066,ATM Withdrawal - DEF Bank ATM,80.0,Cash Withdrawal,2024-06-24,18371,spending,June,none,0,
8067,Target Grocery,50.0,Groceries,2024-06-24,18371,spending,June,none,0,
8068,Online Retailer - Electronics Purchase,199.99,Online Shopping,2024-06-24,18371,spending,June,none,0,
8069,Transfer to Vacation Fund,350.0,Transfers,2024-06-24,18371,spending,June,none,0,
8070,ATM Withdrawal - VWX Bank ATM,70.0,Cash Withdrawal,2024-06-26,18371,spending,June,none,0,
8071,ATM Withdrawal - GHI Bank ATM,70.0,Cash Withdrawal,2024-06-26,18371,spending,June,none,0,
8072,Walmart - Household Supplies,75.2,Groceries,2024-06-26,18371,spending,June,none,0,
8073,Transfer to Emergency Fund,175.0,Transfers,2024-06-27,18371,spending,June,none,0,
8074,ATM Withdrawal - GHI Bank ATM,60.0,Cash Withdrawal,2024-06-27,18371,spending,June,none,0,
8075,Interest Earned - Savings Account,10.8,Interest,2024-06-27,18371,spending,June,none,0,
8076,Orthopedic Surgery - Joint Replacement,300.0,Healthcare,2024-06-28,18371,spending,June,none,0,
8077,Transfer to Investment Account,450.0,Transfers,2024-06-28,18371,spending,June,none,0,
8078,Cotton On - Kids' Fashion,30.0,Shopping,2024-06-29,18371,spending,June,none,0,
8079,Home Improvement - Home Depot,110.45,Home Improvement,2024-06-29,18371,spending,June,none,0,
8080,Meijer,50.0,Groceries,2024-06-29,18371,spending,June,none,0,
8081,Giant Food,45.0,Groceries,2024-06-29,18371,spending,June,none,0,
8082,ATM Withdrawal - PQR Bank ATM,80.0,Cash Withdrawal,2024-06-29,18371,spending,June,none,0,
8083,Credit Card Payment - Visa **** 1234,75.25,Credit Card Payment,2024-06-29,18371,spending,June,none,0,
8084,Home Improvement - Hardware Store,85.6,Home Improvement,2024-06-29,18371,spending,June,none,0,
8085,PacSun - Teen Fashion,45.0,Shopping,2024-06-30,18371,spending,June,none,0,
8086,Transfer to Vacation Fund,400.0,Transfers,2024-06-30,18371,spending,June,none,0,
8087,ATM Withdrawal - XYZ Bank Branch,100.0,Cash Withdrawal,2024-07-01,18371,spending,July,none,0,
8088,Phone Bill Payment - Mobile Co.,65.0,Utilities,2024-07-01,18371,spending,July,none,0,
8089,Paycheck Deposit - Your Employer,9636.901218644667,Income,2024-07-01,18371,income,July,none,0,
8090,Asda,50.0,Groceries,2024-07-01,18371,spending,July,none,0,
8091,Rent Payment - Apt #203,1200.0,Housing,2024-07-01,18371,spending,July,none,0,
8092,Phone Bill Payment - Wireless Provider,65.0,Utilities,2024-07-02,18371,spending,July,none,0,
8093,Utilities Payment - Gas and Electric,95.0,Utilities,2024-07-03,18371,spending,July,none,0,
8094,Walmart - Household Supplies,75.2,Groceries,2024-07-03,18371,spending,July,none,0,
8095,Mobile Phone Bill - Service Provider,50.0,Utilities,2024-07-04,18371,spending,July,none,0,
8096,Coffee Shop - Afternoon Pick-Me-Up,5.75,Dining Out,2024-07-04,18371,spending,July,none,0,
8097,ATM Withdrawal - MNO Bank ATM,80.0,Cash Withdrawal,2024-07-05,18371,spending,July,none,0,
8098,ATM Withdrawal - GHI Bank ATM,70.0,Cash Withdrawal,2024-07-05,18371,spending,July,none,0,
8099,Smith's Food and Drug,50.0,Groceries,2024-07-06,18371,spending,July,none,0,
8100,Transfer to Vacation Fund,350.0,Transfers,2024-07-06,18371,spending,July,none,0,
8101,ATM Withdrawal - JKL Bank ATM,90.0,Cash Withdrawal,2024-07-07,18371,spending,July,none,0,
8102,Grocery Shopping - Fresh Mart,45.3,Groceries,2024-07-07,18371,spending,July,none,0,
8103,BJ's Wholesale Club,70.0,Groceries,2024-07-07,18371,spending,July,none,0,
8104,Kroger,40.0,Groceries,2024-07-07,18371,spending,July,none,0,
8105,Transfer from Savings to Checking,175.0,Transfers,2024-07-08,18371,spending,July,none,0,
8106,Home Hospice Care - End-of-Life Care,200.0,Healthcare,2024-07-10,18371,spending,July,none,0,
8107,Credit Card Payment - Visa **** 4567,95.75,Credit Card Payment,2024-07-11,18371,spending,July,none,0,
8108,Credit Card Payment - American Express **** 6789,180.0,Credit Card Payment,2024-07-11,18371,spending,July,none,0,
8109,Fast Food - Lunch on the Go,15.2,Dining Out,2024-07-12,18371,spending,July,none,0,
8110,Interest Earned - Savings Account,10.8,Interest,2024-07-13,18371,spending,July,none,0,
8111,Gas Station - Fuel Purchase,40.75,Transportation,2024-07-13,18371,spending,July,none,0,
8112,Amazon.com - Online Shopping,89.99,Online Shopping,2024-07-13,18371,spending,July,none,0,
8113,Costco Wholesale,80.0,Groceries,2024-07-13,18371,spending,July,none,0,
8114,Uniqlo - Everyday Wear,40.0,Shopping,2024-07-14,18371,spending,July,none,0,
8115,Marks & Spencer,55.0,Groceries,2024-07-14,18371,spending,July,none,0,
8116,ATM Withdrawal - GHI Bank ATM,60.0,Cash Withdrawal,2024-07-14,18371,spending,July,none,0,
8117,Online Retailer - Electronics Purchase,199.99,Online Shopping,2024-07-14,18371,spending,July,none,0,
8118,Transfer from Savings to Checking - Emergency Fund,500.0,Transfers,2024-07-15,18371,spending,July,none,0,
8119,Medical Lab - Blood Test,65.0,Healthcare,2024-07-15,18371,spending,July,none,0,
8120,ATM Withdrawal - ABC Bank ATM,60.0,Cash Withdrawal,2024-07-15,18371,spending,July,none,0,
8121,ATM Withdrawal - DEF Bank ATM,90.0,Cash Withdrawal,2024-07-18,18371,spending,July,none,0,
8122,Grocery Shopping - Super Value Mart,55.25,Groceries,2024-07-19,18371,spending,July,none,0,
8123,Home Improvement Store - DIY Supplies,75.4,Home Improvement,2024-07-20,18371,spending,July,none,0,
8124,Online Retailer - Electronics Purchase,299.99,Online Shopping,2024-07-20,18371,spending,July,none,0,
8125,Publix Super Markets,55.0,Groceries,2024-07-20,18371,spending,July,none,0,
8126,Credit Card Payment - Visa **** 1234,50.75,Credit Card Payment,2024-07-20,18371,spending,July,none,0,
8127,ATM Withdrawal - XYZ Bank Branch,100.0,Cash Withdrawal,2024-07-20,18371,spending,July,none,0,
8128,Netflix Subscription - Monthly Charge,12.99,Streaming Services,2024-07-20,18371,spending,July,none,0,
8129,Transfer to Vacation Fund,350.0,Transfers,2024-07-20,18371,spending,July,none,0,
8130,ATM Withdrawal - JKL Bank ATM,100.0,Cash Withdrawal,2024-07-21,18371,spending,July,none,0,
8131,Transfer to Vacation Fund,400.0,Transfers,2024-07-22,18371,spending,July,none,0,
8132,ATM Withdrawal - XYZ Bank ATM,70.0,Cash Withdrawal,2024-07-23,18371,spending,July,none,0,
8133,Fast Food - Dinner Combo,15.25,Dining Out,2024-07-23,18371,spending,July,none,0,
8134,Transfer from Savings to Checking,250.0,Transfers,2024-07-24,18371,spending,July,none,0,
8135,Transfer from Checking to Savings,150.0,Transfers,2024-07-24,18371,spending,July,none,0,
8136,Amazon Prime Membership Renewal,12.99,Online Shopping,2024-07-25,18371,spending,July,none,0,
8137,Coffee Shop - Morning Espresso,4.5,Dining Out,2024-07-25,18371,spending,July,none,0,
8138,Gas Station - Fuel Purchase,45.6,Transportation,2024-07-28,18371,spending,July,none,0,
8139,Pediatrician - Child's Checkup,90.0,Healthcare,2024-07-28,18371,spending,July,none,0,
8140,Charitable Donation - Local Animal Shelter,30.0,Charity,2024-07-29,18371,spending,July,none,0,
8141,Fast Food - Lunch Combo,10.5,Dining Out,2024-07-29,18371,spending,July,none,0,
8142,Transfer from Savings to Checking,500.0,Transfers,2024-07-30,18371,spending,July,none,0,
8143,Credit Card Payment - Mastercard **** 5678,135.0,Credit Card Payment,2024-07-30,18371,spending,July,none,0,
8144,Asos - Men's Clothing,40.0,Shopping,2024-07-30,18371,spending,July,none,0,
8145,Mango - Fashion Shopping,120.0,Shopping,2024-07-31,18371,spending,July,none,0,
8146,Transfer to Emergency Fund,150.0,Transfers,2024-07-31,18371,spending,July,none,0,
8147,ATM Withdrawal - STU Bank ATM,100.0,Cash Withdrawal,2024-07-31,18371,spending,July,none,0,
8148,Water Bill Payment - Municipality,60.75,Utilities,2023-10-01,16872,spending,October,none,0,
