"",transaction_description,category,Subcategory,Amount,origin,date,customer_id,type
11803,Online Shopping - Tech Accessories,Online Shopping,Online Shopping,51.98097692067993,non-fraud,2024-02-28T00:00:00.000000000,192,spending
326,Lease purchase ,Loan Payment,Loan Payment,63.58003788645149,non-fraud,2024-02-06T00:00:00.000000000,192,spending
7370,Crisis,Charity,Charity,1.3693335862369198,non-fraud,2024-02-04T00:00:00.000000000,192,spending
10551,Bristol Energy,Utilities,Bills,47.13908495888795,non-fraud,2024-02-02T00:00:00.000000000,192,spending
6773,H&M - Clothing Purchase,Shopping,Shopping,18.4323040578754,non-fraud,2024-02-11T00:00:00.000000000,192,spending
28768,Target - Discount Shopping,Shopping,Shopping,32.810306713363055,non-fraud,2024-02-02T00:00:00.000000000,192,spending
1191,Currys PC World,Electronics,Electronics,262.43770424330194,non-fraud,2024-02-19T00:00:00.000000000,192,spending
13697,The Electric Eel,Dining Out,bars,20.119358835690168,non-fraud,2024-02-19T00:00:00.000000000,192,spending
12608,Australian Outback,Dining Out,restaurants,10.372925663062679,non-fraud,2024-02-29T00:00:00.000000000,192,spending
18322,GPDQ,Healthcare,Healthcare,15.030504700214275,non-fraud,2024-02-17T00:00:00.000000000,193,spending
17162,Spire Healthcare,Healthcare,Healthcare,20.513144594136573,non-fraud,2024-02-19T00:00:00.000000000,193,spending
16952,Totally Plc,Healthcare,Healthcare,9.721760625788015,non-fraud,2024-02-13T00:00:00.000000000,193,spending
39811,Trader Joe's,Groceries,Groceries,44.34343397149005,non-fraud,2024-02-24T00:00:00.000000000,193,spending
40730,Kroger,Groceries,Groceries,36.42953365782124,non-fraud,2024-02-10T00:00:00.000000000,193,spending
11354,Grocery Store - Weekly Shopping,Groceries,Groceries,25.149272762964948,non-fraud,2024-02-20T00:00:00.000000000,193,spending
36201,Grocery Store - Fresh Produce,Groceries,Groceries,3.468073230326673,non-fraud,2024-02-27T00:00:00.000000000,193,spending
30115,Harris Teeter,Groceries,Groceries,8.885092060288201,non-fraud,2024-02-27T00:00:00.000000000,193,spending
8861,ATM Withdrawal - MNO Bank ATM,Cash Withdrawal,Cash Withdrawal,35.067896580635264,non-fraud,2024-02-13T00:00:00.000000000,193,spending
9677,ATM Withdrawal - JKL Bank ATM,Cash Withdrawal,Cash Withdrawal,20.95280572267373,non-fraud,2024-02-14T00:00:00.000000000,193,spending
4456,Revolut stocks,Investment,Investment,122.2061074141412,non-fraud,2024-02-03T00:00:00.000000000,193,spending
2342,Monthly Service Fee - Bank Account,Bank Fees,Bank Fees,1.1319633533232754,non-fraud,2024-02-28T00:00:00.000000000,193,spending
1137,Interest Earned - Savings Account,Interest,Interest,1.8045792589211636,non-fraud,2024-02-28T00:00:00.000000000,193,income
14,Savings Account Interest - October,Interest,Interest,1.6372455458212012,non-fraud,2024-02-15T00:00:00.000000000,193,income
3485,Vue,Entertainment,Entertainment,26.16639925435687,non-fraud,2024-02-19T00:00:00.000000000,193,spending
812,Gas Station - Fuel Purchase,Transportation,Fuel,6.923022247861192,non-fraud,2024-02-25T00:00:00.000000000,193,spending
723,Salary Deposit - XYZ Corporation,Income,Income,845.0286890484143,non-fraud,2024-02-23T00:00:00.000000000,193,income
5716,Credit Card Payment - American Express **** 5678,Credit Card Payment,Credit Card Payment,165.0172895421473,non-fraud,2024-02-22T00:00:00.000000000,193,spending
8071,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,84.60523776462023,non-fraud,2024-02-10T00:00:00.000000000,193,spending
15959,Transfer to Vacation Fund,Transfers,Transfers,287.4990054249237,non-fraud,2024-02-16T00:00:00.000000000,193,spending
10495,Airbnb,Holiday,Holiday,144.48773968202053,non-fraud,2024-02-14T00:00:00.000000000,193,spending
12618,Center Parcs,Holiday,Holiday,87.68942777077639,non-fraud,2024-02-10T00:00:00.000000000,193,spending
5528,NatWest MRTG,Housing,Housing,497.115651088008,non-fraud,2024-02-02T00:00:00.000000000,193,spending
4816,DFS,Home Improvement,Home Improvement,148.4446898388549,non-fraud,2024-02-17T00:00:00.000000000,193,spending
11760,Ikea,Home Improvement,Home Improvement,71.28744283378205,non-fraud,2024-02-16T00:00:00.000000000,193,spending
1316,Manning Books ,Personal care,Personal care,7.5497034086865416,non-fraud,2024-02-06T00:00:00.000000000,193,spending
4296,Waterstones ,Personal care,Personal care,4.44582708334214,non-fraud,2024-02-10T00:00:00.000000000,193,spending
5309,Rituals ,Personal care,Personal care,3.62556378383252,non-fraud,2024-02-03T00:00:00.000000000,193,spending
8976,Currys PC World,Online Shopping,Online Shopping,31.288123296494938,non-fraud,2024-02-14T00:00:00.000000000,193,spending
4203,Old Navy - Family Apparel,Online Shopping,Online Shopping,79.42117371171943,non-fraud,2024-02-03T00:00:00.000000000,193,spending
4811,Payless ShoeSource - Inexpensive Shoes,Online Shopping,Online Shopping,18.48873477094683,non-fraud,2024-02-11T00:00:00.000000000,193,spending
5401,Ebay ,Online Shopping,Online Shopping,22.170076459146003,non-fraud,2024-02-16T00:00:00.000000000,193,spending
2030,SAAS,Loan Payment,Loan Payment,61.64442748474695,non-fraud,2024-02-13T00:00:00.000000000,193,spending
6658,The Salvation Army,Charity,Charity,1.108995980937006,non-fraud,2024-02-09T00:00:00.000000000,193,spending
11883,Mind (Mental Health Charity),Charity,Charity,7.569389727874772,non-fraud,2024-02-29T00:00:00.000000000,193,spending
7044,Alzheimer's Society,Charity,Charity,6.726159055978883,non-fraud,2024-02-09T00:00:00.000000000,193,spending
3112,UNICEF UK,Charity,Charity,2.585469920054322,non-fraud,2024-02-25T00:00:00.000000000,193,spending
7130,OVO Energy,Utilities,Bills,37.718987564650355,non-fraud,2024-02-02T00:00:00.000000000,193,spending
25585,Gap - Fashion Purchase,Shopping,Shopping,45.83631317659756,non-fraud,2024-02-19T00:00:00.000000000,193,spending
27347,Forever 21 - Fashion Shopping,Shopping,Shopping,54.626254694142645,non-fraud,2024-02-24T00:00:00.000000000,193,spending
32297,Charlotte Russe - Jewelry,Shopping,Shopping,61.549276942003836,non-fraud,2024-02-19T00:00:00.000000000,193,spending
547,Forever 21 - Fashion Shopping,Shopping,Shopping,35.087582899823495,non-fraud,2024-02-15T00:00:00.000000000,193,spending
7789,Hollister - Youth Fashion,Shopping,Shopping,44.015328651686204,non-fraud,2024-02-27T00:00:00.000000000,193,spending
2517,CeX,Electronics,Electronics,127.24252407313027,non-fraud,2024-02-13T00:00:00.000000000,193,spending
12809,The Shamrock Pub,Dining Out,bars,3.4254195387521724,non-fraud,2024-02-04T00:00:00.000000000,193,spending
7267,Seafood Eatery,Dining Out,restaurants,7.717037121786503,non-fraud,2024-02-17T00:00:00.000000000,193,spending
11849,Ramsay Healthcare,Healthcare,Healthcare,23.210717794275677,non-fraud,2024-02-26T00:00:00.000000000,194,spending
11382,Optum / United Health,Healthcare,Healthcare,28.400407089818998,non-fraud,2024-02-26T00:00:00.000000000,194,spending
17386,NHS,Healthcare,Healthcare,59.803142929133145,non-fraud,2024-02-17T00:00:00.000000000,194,spending
10803,Trader Joe's,Groceries,Groceries,18.62431664933596,non-fraud,2024-02-08T00:00:00.000000000,194,spending
1518,Meijer,Groceries,Groceries,7.899193971938477,non-fraud,2024-02-02T00:00:00.000000000,194,spending
21944,ShopRite,Groceries,Groceries,21.74659742877569,non-fraud,2024-02-04T00:00:00.000000000,194,spending
4404,ATM Withdrawal - JKL Bank ATM,Cash Withdrawal,Cash Withdrawal,39.450105848242984,non-fraud,2024-02-29T00:00:00.000000000,194,spending
5736,ATM Withdrawal - MNO Bank ATM,Cash Withdrawal,Cash Withdrawal,12.732555178528791,non-fraud,2024-02-24T00:00:00.000000000,194,spending
8414,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,30.894703712490056,non-fraud,2024-02-09T00:00:00.000000000,194,spending
3437,Trading 212 UK,Investment,Investment,84.60498912061483,non-fraud,2024-02-20T00:00:00.000000000,194,spending
6208,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,1.5911283972060084,non-fraud,2024-02-23T00:00:00.000000000,194,spending
391,Interest Earned - Savings Account,Interest,Interest,1.675800418343357,non-fraud,2024-02-08T00:00:00.000000000,194,income
89,Interest Earned - Savings Account,Interest,Interest,4.469977115875859,non-fraud,2024-02-28T00:00:00.000000000,194,income
1248,Interest Earned - Savings Account,Interest,Interest,1.3900323470048055,non-fraud,2024-02-24T00:00:00.000000000,194,income
892,Everyman cinema ,Entertainment,Entertainment,20.652917155751602,non-fraud,2024-02-12T00:00:00.000000000,194,spending
3768,Fuel Purchase - Gas Station,Transportation,Fuel,14.28840356692757,non-fraud,2024-02-22T00:00:00.000000000,194,spending
6482,Fuel Purchase - Gas Station,Transportation,Fuel,23.9092619686588,non-fraud,2024-02-10T00:00:00.000000000,194,spending
5905,Fuel Purchase - Gas Station,Transportation,Fuel,47.257571797282665,non-fraud,2024-02-28T00:00:00.000000000,194,spending
4257,Gas Station - Fuel Purchase,Transportation,Fuel,31.86137595380812,non-fraud,2024-02-04T00:00:00.000000000,194,spending
3040,Gas Station - Fuel Purchase,Transportation,Fuel,13.893267468286611,non-fraud,2024-02-26T00:00:00.000000000,194,spending
5433,Stagecoach,Transportation,Transportation,3.90196897407948,non-fraud,2024-02-06T00:00:00.000000000,194,spending
1893,Gas Station - Fuel Purchase,Transportation,Fuel,22.988453738790135,non-fraud,2024-02-21T00:00:00.000000000,194,spending
6008,Stagecoach,Transportation,Transportation,16.72272417462634,non-fraud,2024-02-18T00:00:00.000000000,194,spending
2600,Fuel Purchase - Gas Station,Transportation,Fuel,29.628151396310553,non-fraud,2024-02-15T00:00:00.000000000,194,spending
3765,Paycheck Deposit - XYZ Inc.,Income,Income,881.1817239763865,non-fraud,2024-02-23T00:00:00.000000000,194,income
671,Credit Card Payment - Mastercard **** 2345,Credit Card Payment,Credit Card Payment,114.87170867633623,non-fraud,2024-02-03T00:00:00.000000000,194,spending
2778,Credit Card Payment - Mastercard **** 6789,Credit Card Payment,Credit Card Payment,108.38371505668688,non-fraud,2024-02-14T00:00:00.000000000,194,spending
3031,Credit Card Payment - Mastercard **** 2345,Credit Card Payment,Credit Card Payment,181.42038928941147,non-fraud,2024-02-27T00:00:00.000000000,194,spending
9340,Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,36.849969199150244,non-fraud,2024-02-21T00:00:00.000000000,194,spending
7183,Transfer to Vacation Fund,Transfers,Transfers,47.57861987742845,non-fraud,2024-02-07T00:00:00.000000000,194,spending
8893,Shearings Holidays,Holiday,Holiday,95.46064783059906,non-fraud,2024-02-02T00:00:00.000000000,194,spending
1770,Nationwide BuildSoc Mortage ,Housing,Housing,243.9965409107928,non-fraud,2024-02-02T00:00:00.000000000,194,spending
17751,Carpetright,Home Improvement,Home Improvement,289.2008161954948,non-fraud,2024-02-16T00:00:00.000000000,194,spending
11958,Marks & Spencer,Home Improvement,Home Improvement,168.14804997613209,non-fraud,2024-02-29T00:00:00.000000000,194,spending
3850,Body Shop,Personal care,Personal care,8.403698097881845,non-fraud,2024-02-28T00:00:00.000000000,194,spending
5796,Zara - Affordable Fashion,Online Shopping,Online Shopping,27.289086812391297,non-fraud,2024-02-11T00:00:00.000000000,194,spending
4267,Amazon Prime Membership Renewal,Online Shopping,Online Shopping,33.82647244437075,non-fraud,2024-02-21T00:00:00.000000000,194,spending
11060,Ebay ,Online Shopping,Online Shopping,21.14330927817208,non-fraud,2024-02-04T00:00:00.000000000,194,spending
83,Forever 21 - Activewear,Online Shopping,Online Shopping,89.23725427700394,non-fraud,2024-02-12T00:00:00.000000000,194,spending
3263,Loans company ,Loan Payment,Loan Payment,70.26719354135713,non-fraud,2024-02-28T00:00:00.000000000,194,spending
9225,WaterAid,Charity,Charity,2.635416657899974,non-fraud,2024-02-13T00:00:00.000000000,194,spending
4244,Guide Dogs,Charity,Charity,2.56838464116624,non-fraud,2024-02-15T00:00:00.000000000,194,spending
9270,Barnardo's,Charity,Charity,10.153586534720382,non-fraud,2024-02-12T00:00:00.000000000,194,spending
9114,The Wildlife Trusts,Charity,Charity,4.695769172242123,non-fraud,2024-02-25T00:00:00.000000000,194,spending
4671,MUBI,Utilities,TV,5.648329410037294,non-fraud,2024-02-02T00:00:00.000000000,194,spending
5848,Bulb,Utilities,Bills,69.55806536433184,non-fraud,2024-02-02T00:00:00.000000000,194,spending
752,Lebara,Utilities,Mobile,9.116354275787861,non-fraud,2024-02-02T00:00:00.000000000,194,spending
5363,Shudder,Utilities,TV,7.419385852160168,non-fraud,2024-02-02T00:00:00.000000000,194,spending
27377,Old Navy - Casual Apparel,Shopping,Shopping,38.2646975523201,non-fraud,2024-02-26T00:00:00.000000000,194,spending
29513,Forever 21 - Activewear,Shopping,Shopping,32.37293608151294,non-fraud,2024-02-02T00:00:00.000000000,194,spending
4469,Electronics Store - Gadget Purchase,Electronics,Electronics,82.18830851731968,non-fraud,2024-02-10T00:00:00.000000000,194,spending
4331,John Lewis & Partners,Electronics,Electronics,198.47474554682577,non-fraud,2024-02-14T00:00:00.000000000,194,spending
18514,The Fox and Hound,Dining Out,bars,6.283369568567408,non-fraud,2024-02-13T00:00:00.000000000,194,spending
11443,Vietnamese Pho,Dining Out,restaurants,6.159889537742108,non-fraud,2024-02-02T00:00:00.000000000,194,spending
3234,Counseling,Healthcare,Healthcare,32.09319522252514,non-fraud,2024-02-27T00:00:00.000000000,195,spending
23014,Publix,Groceries,Groceries,36.99205337053399,non-fraud,2024-02-04T00:00:00.000000000,195,spending
23776,IGA,Groceries,Groceries,58.91869934767397,non-fraud,2024-02-20T00:00:00.000000000,195,spending
36011,HEB Grocery,Groceries,Groceries,12.66326459494951,non-fraud,2024-02-18T00:00:00.000000000,195,spending
32815,Grocery Store - Fresh Produce,Groceries,Groceries,6.175587588126983,non-fraud,2024-02-22T00:00:00.000000000,195,spending
14951,Tesco,Groceries,Groceries,36.5050047322667,non-fraud,2024-02-18T00:00:00.000000000,195,spending
6116,Tesco,Groceries,Groceries,41.30929032915569,non-fraud,2024-02-24T00:00:00.000000000,195,spending
10686,ATM Withdrawal - MNO Bank ATM,Cash Withdrawal,Cash Withdrawal,28.42850886663049,non-fraud,2024-02-03T00:00:00.000000000,195,spending
9870,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,5.953342092995308,non-fraud,2024-02-15T00:00:00.000000000,195,spending
1328,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,3.839645575466393,non-fraud,2024-02-05T00:00:00.000000000,195,spending
4739,Trading 212 UK,Investment,Investment,117.28887789885275,non-fraud,2024-02-08T00:00:00.000000000,195,spending
1149,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,3.768716162126497,non-fraud,2024-02-23T00:00:00.000000000,195,spending
2892,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,4.23212166261382,non-fraud,2024-02-03T00:00:00.000000000,195,spending
393,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,1.4327741494659079,non-fraud,2024-02-03T00:00:00.000000000,195,spending
10,Interest Earned - Savings Account,Interest,Interest,2.875005554043802,non-fraud,2024-02-02T00:00:00.000000000,195,income
995,Art Gallery and Museum ,Entertainment,Entertainment,27.506426493211837,non-fraud,2024-02-04T00:00:00.000000000,195,spending
2940,Paintball ,Entertainment,Entertainment,30.362517537031664,non-fraud,2024-02-10T00:00:00.000000000,195,spending
66,Cinemacity,Entertainment,Entertainment,7.660376640708814,non-fraud,2024-02-14T00:00:00.000000000,195,spending
377,DesignMyNight ,Entertainment,Entertainment,16.30430781306419,non-fraud,2024-02-22T00:00:00.000000000,195,spending
2173,Paintball ,Entertainment,Entertainment,22.6690405034309,non-fraud,2024-02-22T00:00:00.000000000,195,spending
5909,Fuel Purchase - Gas Station,Transportation,Fuel,11.864126537986676,non-fraud,2024-02-08T00:00:00.000000000,195,spending
634,Citylink,Transportation,Transportation,20.66883104724582,non-fraud,2024-02-23T00:00:00.000000000,195,spending
2640,Trainline ,Transportation,Transportation,12.781480283849339,non-fraud,2024-02-18T00:00:00.000000000,195,spending
1605,Paycheck Deposit - ABC Corp.,Income,Income,2438.766018865659,non-fraud,2024-02-23T00:00:00.000000000,195,income
10178,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,63.670970041447035,non-fraud,2024-02-10T00:00:00.000000000,195,spending
1505,Credit Card Payment - American Express **** 3456,Credit Card Payment,Credit Card Payment,56.90903263637691,non-fraud,2024-02-25T00:00:00.000000000,195,spending
7343,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,166.66520683853264,non-fraud,2024-02-03T00:00:00.000000000,195,spending
5237,Transfer to Vacation Fund,Transfers,Transfers,81.44588102442509,non-fraud,2024-02-29T00:00:00.000000000,195,spending
3192,Transfer from Savings to Current,Transfers,Transfers,802.0745346751049,non-fraud,2024-02-20T00:00:00.000000000,195,spending
594,Transfer from Savings to Current,Transfers,Transfers,162.57967263015462,non-fraud,2024-02-29T00:00:00.000000000,195,spending
2361,Transfer to Vacation Fund,Transfers,Transfers,289.0893742631939,non-fraud,2024-02-03T00:00:00.000000000,195,spending
584,Transfer from Savings to Current,Transfers,Transfers,52.06218939148398,non-fraud,2024-02-28T00:00:00.000000000,195,spending
13690,Forest Holidays,Holiday,Holiday,180.54845734292837,non-fraud,2024-02-29T00:00:00.000000000,195,spending
